openresearch-ai      | INFO:     127.0.0.1:58284 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250384530,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:24 +0000] \"GET /api/sessions/group/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250384534,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:24 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/members HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250390950,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:30 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250390953,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:30 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250390955,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:30 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/papers HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250397379,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:37 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:33824 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:54280 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:56648 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:51808 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:40488 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250397382,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:37 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/members HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250397389,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:37 +0000] \"GET /api/sessions/group/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250397407,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:37 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250405054,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:45 +0000] \"GET /api/papers HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250405061,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:45 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:35492 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:47322 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:41854 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250405066,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:45 +0000] \"GET /api/papers/saved HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250411842,"pid":1,"msg":"::1 - - [28/Feb/2026:03:46:51 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:47108 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:48808 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:46588 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:40706 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:57294 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250418525,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:46:58 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250424802,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:04 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250424820,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:04 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/members HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250424844,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:04 +0000] \"GET /api/sessions/group/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250424846,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:04 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:38884 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:46806 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:60494 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250432105,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:12 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250432108,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:12 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250432120,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:12 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/papers HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250439902,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:19 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250439905,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:19 +0000] \"GET /api/sessions/group/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250439909,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:19 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/members HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250439927,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:19 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250441937,"pid":1,"msg":"::1 - - [28/Feb/2026:03:47:21 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:44198 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:43526 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:47272 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250453380,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:33 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:47718 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:40652 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250453392,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:33 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:48312 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:33076 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:33872 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250453398,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:33 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/papers HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250460318,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:40 +0000] \"GET /api/recommendations/trending HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:50466 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:39928 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:53734 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250460325,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:40 +0000] \"GET /api/groups HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250460328,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:40 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250468316,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:48 +0000] \"GET /api/papers/saved HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250468318,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:48 +0000] \"GET /api/groups HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250468326,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:48 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250472025,"pid":1,"msg":"::1 - - [28/Feb/2026:03:47:52 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:34784 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:38384 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:35848 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:45632 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:36262 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250474869,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:54 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:39516 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:53464 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:44906 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:32890 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:49198 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:33150 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:59194 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:38692 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:36484 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:47858 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:44218 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:39594 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:56546 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:51560 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:50704 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:34264 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:56104 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:58870 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:59348 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:50112 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250474870,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:54 +0000] \"GET /api/sessions/group/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:41872 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250474878,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:54 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/members HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250474897,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:47:54 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:57896 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:45078 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:55898 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250482412,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:48:02 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed/papers HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250482413,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:48:02 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:38226 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250482418,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:48:02 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250491929,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:48:11 +0000] \"GET /api/groups HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:49970 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:40952 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250491953,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:48:11 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:34176 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:55626 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:42382 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250498957,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:48:18 +0000] \"GET /api/groups/invitations/pending HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250498969,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:48:18 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250498992,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:48:18 +0000] \"GET /api/papers HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250498994,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:48:18 +0000] \"GET /api/papers/saved HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:49786 - "GET /health HTTP/1.1" 200 OK
openresearch-ai      | INFO:     127.0.0.1:50350 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250502113,"pid":1,"msg":"::1 - - [28/Feb/2026:03:48:22 +0000] \"HEAD /health HTTP/1.1\" 200 131 \"-\" \"Wget/1.25.0\""}
openresearch-ai      | INFO:     127.0.0.1:60736 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250512063,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:48:32 +0000] \"GET /api/groups HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250512089,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:48:32 +0000] \"GET /api/papers/saved HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-ai      | INFO:     127.0.0.1:39252 - "GET /health HTTP/1.1" 200 OK
openresearch-server  | {"level":"INFO","time":1772250512091,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:48:32 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250518958,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:48:38 +0000] \"GET /api/auth/me HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250525476,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:48:45 +0000] \"GET /api/groups/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
openresearch-server  | {"level":"INFO","time":1772250525506,"pid":1,"msg":"::ffff:172.18.0.1 - - [28/Feb/2026:03:48:45 +0000] \"GET /api/sessions/group/1d4f4d41-5a84-4d32-aebf-fd7e165200ed HTTP/1.1\" 304 - \"http://localhost:3000/\" \"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36\""}
